0, Accounts Receivable Turnover, After-tax Net Profit Growth Rate, After-tax net Interest Rate, Allocation rate per person, Average Collection Days, Borrowing dependency, CFO to Assets, Cash Flow Per Share, Cash Flow to Equity, Cash Flow to Liability, Cash Flow to Sales, Cash Flow to Total Assets, Cash Reinvestment %, Cash Turnover Rate, Cash flow rate, Cash/Current Liability, Cash/Total Assets, Contingent liabilities/Net worth, Continuous Net Profit Growth Rate, Continuous interest rate (after tax), Current Asset Turnover Rate, Current Assets/Total Assets, Current Liabilities/Equity, Current Liabilities/Liability, Current Liability to Assets, Current Liability to Current Assets, Current Liability to Equity, Current Liability to Liability, Current Ratio, Debt ratio %, Degree of Financial Leverage (DFL), Equity to Liability, Equity to Long-term Liability, Fixed Assets Turnover Frequency, Fixed Assets to Assets, Gross Profit to Sales, Interest Coverage Ratio (Interest expense to EBIT), Interest Expense Ratio, Interest-bearing debt interest rate, Inventory Turnover Rate (times), Inventory and accounts receivable/Net value, Inventory/Current Liability, Inventory/Working Capital, Liability to Equity, Liability-Assets Flag, Long-term Liability to Current Assets, Long-term fund suitability ratio (A), Net Income Flag, Net Income to Stockholder's Equity, Net Income to Total Assets, Net Value Growth Rate, Net Value Per Share (A), Net Value Per Share (B), Net Value Per Share (C), Net Worth Turnover Rate (times), Net profit before tax/Paid-in capital, Net worth/Assets, No-credit Interval, Non-industry income and expenditure/revenue, Operating Expense Rate, Operating Funds to Liability, Operating Gross Margin, Operating Profit Growth Rate, Operating Profit Per Share (Yuan ¥), Operating Profit Rate, Operating profit per person, Operating profit/Paid-in capital, Per Share Net profit before tax (Yuan ¥), Persistent EPS in the Last Four Seasons, Pre-tax net Interest Rate, Quick Asset Turnover Rate, Quick Assets/Current Liability, Quick Assets/Total Assets, Quick Ratio, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, ROA(C) before interest and depreciation before interest, Realized Sales Gross Margin, Realized Sales Gross Profit Growth Rate, Regular Net Profit Growth Rate, Research and development expense rate, Retained Earnings to Total Assets, Revenue Per Share (Yuan ¥), Revenue per person, Tax rate (A), Total Asset Growth Rate, Total Asset Return Growth Rate Ratio, Total Asset Turnover, Total assets to GNP price, Total debt/Total net worth, Total expense/Assets, Total income/Total expense, Working Capital to Total Assets, Working Capital/Equity, Working capitcal Turnover Rate
,0.0008886814847879,0.689066947448507,0.809271821856698,0.0092065819692356,0.0071173313636499,0.375592451513477,0.571271876752358,0.318525854141614,0.311584172320303,0.455499121169009,0.67154644288367,0.624400432208078,0.375852240974628,8240000000.0,0.462560076495307,0.003912216285847,0.0456666184958422,0.0070031441942088,0.217553972384553,0.781522255073767,0.000252022971745,0.376873873709788,0.328985949050112,0.462447890319905,0.0615987965019844,0.0253382079779252,0.328985949050112,0.462447890319905,0.0115462978274639,0.124376454938477,0.0262717419302696,0.0299504776451482,0.121345580214754,0.0001444910699223,0.23089456299421,0.603732227870723,0.560287671550142,0.62602704072547,0.0003350335033503,4800000000.0,0.398930633166449,0.011780567633726,0.277382581747529,0.279590478275195,0.0,0.0168784254562592,0.0056801254923474,1.0,0.83976532558846,0.792508515402047,0.0004393967607515,0.174118241961991,0.174118241961991,0.174118241961991,0.02,0.166940653042757,0.875623545061523,0.624021146763427,0.303389416343052,0.0001438517984192,0.342305850142458,0.603734559448825,0.847949222205658,0.0967347935835844,0.9989875752068,0.392799800999525,0.0967153581839204,0.167884311214883,0.212158457029403,0.797334400583907,0.0001622252636822,0.0071193263548099,0.238998570868225,0.0070263148372961,0.527365896205844,0.522779592055249,0.47350460683469,0.603734559448825,0.0220392083226656,0.689066947448507,4720000000.0,0.930339184371739,0.0122207601675817,0.0096352980920347,0.0,6940000000.0,0.263539019822676,0.0614692653673163,0.0024144562333487,0.0066342023910486,0.0156053522961655,0.0021923546518395,0.800235301132989,0.735459793980224,0.594001400518549
,0.0009738975175758,0.689888212402552,0.809357361514289,0.0057647948617175,0.00649141607996,0.381406808131823,0.54442779740438,0.312583999434109,0.314881289664944,0.459450172054269,0.671572840952377,0.644199534441125,0.370002980514884,850000000.0,0.459933066606276,0.0005425638434968,0.0153485745849168,0.0053658477137564,0.217649624371743,0.781618957072453,0.0001172915529518,0.613319357465488,0.336707491535624,0.771551187264806,0.149964270323087,0.0381540989014908,0.336707491535624,0.771551187264806,0.0075974801950695,0.185294917918796,0.0271624202646462,0.0189208384654013,0.120702635107761,0.0003283200227554,0.309540193092096,0.606055957566833,0.566468417748593,0.631494089122067,0.0004380438043804,9990000000.0,0.41276595174586,0.0077544684442821,0.277881320236474,0.285821968684281,0.0,0.0063605704442172,0.0051751494384571,1.0,0.842041081071845,0.812184285573101,0.0004832665645566,0.177784332729341,0.177784332729341,0.177784332729341,0.0693548387096774,0.180551994570545,0.814705082081205,0.62362263149554,0.303459025629511,0.0001355259708579,0.337269250831884,0.606055146369939,0.8481679727468,0.117498575034606,0.999033100813799,0.395479523303408,0.117478463367369,0.181516908940273,0.230405597050203,0.797428748781048,7620000000.0,0.0047308785055341,0.393905391456535,0.0040593297208813,0.566561273440907,0.558755822046148,0.500170623507044,0.606055146369939,0.0221554240680786,0.689888212402552,6300000000.0,0.936968423277745,0.065973955261128,0.0146703288632992,0.0,7180000000.0,0.264228267711029,0.205397301349325,0.0009254931536453,0.0152272043334336,0.0375202980658283,0.0023038605437993,0.786174074669216,0.735834439530769,0.593933621623961
,0.0166150974404756,0.672021580775908,0.80926348922643,0.0556736735053215,0.0003808434059013,0.377266637291062,0.567920336443652,0.318384381410483,0.313672986069907,0.458534674818929,0.671567528954061,0.638399357015954,0.37629931820722,1050000000.0,0.461904162787382,0.0005820203840814,0.0076953493862874,0.0078964365798966,0.216827332526967,0.781523658586085,5090000000.0,0.11877841155194,0.330081271215593,0.418320868993151,0.0698362459643073,0.0883188397606646,0.330081271215593,0.418320868993151,0.0031251072539555,0.15630196208846,0.0265167117580909,0.0231306807584164,0.127140062692417,7560000000.0,0.628172581501267,0.607660552138624,0.563390707561674,0.628197558937549,0.0003730373037303,0.0007352490187922,0.394096912876479,0.0006767478551652,0.27692812451033,0.282185998861246,0.0,0.065423525901453,0.0050468406377164,1.0,0.839487096715266,0.790300015473443,0.0004349798351124,0.191774472209346,0.191774472209346,0.191774472209346,0.0267741935483871,0.165047884774904,0.84369803791154,0.623558446194693,0.303430021760153,0.0002243347981778,0.341311456125269,0.607662260914686,0.847981925970347,0.0964090872078821,0.998970127575692,0.392833721535017,0.0963000960802514,0.165700082850041,0.209511203554883,0.797336752371813,5420000000.0,0.0030015105813613,0.113936606001872,0.0022339726034233,0.522405146096816,0.512393597087639,0.460878467313411,0.607662260914686,0.0220851952439536,0.672021580775908,0.0,0.929975123489874,0.0270278445785501,0.0283947534626853,0.0,7360000000.0,0.263855281255099,0.0839580209895053,0.0378507157713255,0.0102134799697243,0.0253792920519562,0.0021919587941038,0.722197181772577,0.729443210834016,0.593877273268837
,0.0006391202459091,0.689242060999647,0.809387957891053,0.0104844976076026,0.0099010746444536,0.36963718146295,0.565690331965568,0.317677017754828,0.311914371408889,0.450360675910472,0.671549498191239,0.620493706403532,0.373616854811669,0.0001837509312047,0.461652533487666,0.0159238449007177,0.139764408135258,0.0053658477137564,0.217575657926141,0.781654465934089,0.0001660599811622,0.350500209818703,0.327721367131053,0.685706584264115,0.0461989326982319,0.020399202431151,0.327721367131053,0.685706584264115,0.0143731220807423,0.0616440426882728,0.0267911566924924,0.0625869156310625,0.110933233663468,0.000417586757053,0.10365708812711,0.602771394507575,0.565158395757604,0.63061225188696,0.0,0.0001507566205371,0.397400669593515,0.0057439695208752,0.277107045342887,0.276530256301757,0.0,0.0,0.0068817065437571,1.0,0.84068508113839,0.806928342576797,0.0004508258677724,0.184947958366693,0.184947958366693,0.184947958366693,0.0203225806451613,0.174994344317925,0.938355957311727,0.624140311458475,0.303646100586869,0.0001200306806745,0.341201760139126,0.602776056155321,0.847944846018441,0.0977119127106913,0.99899601015429,0.395897876574478,0.0976680183041021,0.175943360698953,0.220478396520753,0.797491417011699,0.0001512147513319,0.0122850541115906,0.309254890974988,0.0119939562338503,0.549116877453118,0.53316558702286,0.484083264271438,0.602776056155321,0.0220152508750118,0.689242060999647,8100000000.0,0.936247463814164,0.0150490796618116,0.0335678510053905,0.229172993217937,619000000.0,0.263612063003629,0.0809595202398801,0.0019651270394745,0.0024147584785562,0.0119069955211829,0.002387455523736,0.806748403228255,0.734858341185078,0.593986065728129
,0.0005275278220202,0.689515335088104,0.809068193204532,0.0019012413082611,0.0119991290128385,0.0,0.568591011617568,0.319021008700573,0.56923067580019,0.453512155190255,0.671541835547479,0.574913718268372,0.422683581088633,5400000000.0,0.461523363780479,0.0016069077115039,0.0931152670878197,0.0053658477137564,0.217608035252733,0.781325061593138,0.0001842300019583,0.88558480547351,0.0,0.972028804520813,0.307686354249214,0.0544448714468326,0.0,0.972028804520813,0.0052461614784353,0.30537835958521,0.0267027541110125,0.0098792111335812,0.110933233663468,0.00373936836977,0.012076354320748,0.586922848623313,0.564698392208818,0.630306434158436,0.0002160216021602,8220000000.0,0.0,0.00567609182782,0.275377812993626,0.0,1.0,0.0,0.0041288515130413,1.0,0.976180494508394,0.722761256303172,0.0001649235115746,0.120180354810164,0.120180354810164,0.120180354810164,0.235483870967742,0.0837870447175929,0.69462164041479,0.622734311022211,0.30346990208052,8640000000.0,0.341056489138542,0.586921114458266,0.848061909026503,0.0148196400944549,0.998775546047303,0.318841726781393,0.0147865878482909,0.0848836333509076,0.115060981374681,0.79712647486499,0.000116285950002,0.0031854865242121,0.555110986775959,0.0028702898487436,0.432239424334932,0.43294608919107,0.392775313216009,0.586921114458266,0.0204572108211619,0.689515335088104,6600000000.0,0.907144499213044,0.0932437950905214,0.118564105577016,0.0,4220000000.0,0.264689061395125,0.157421289355322,0.0024178031936955,0.378620085902662,0.0360719484000381,0.0018834288655067,0.720057720046574,0.782321875241205,0.593897458229185
,0.0001744899718989,0.688032539669899,0.808429705410273,0.0331067811007014,0.0363577366288527,0.381281551747662,0.568466414128367,0.318490485958831,0.314395203314259,0.459127991643661,0.671564257635518,0.642046438101601,0.377426325397712,1740000000.0,0.461753185207552,6840000000.0,0.0014771399311918,0.0054170322706444,0.217546612242052,0.780625972107719,0.0037405528029337,0.819469007022145,0.332451182933486,0.704834600787332,0.114351971432434,0.0217288933653761,0.332451182933486,0.704834600787332,0.0134876334239207,0.153792665598452,0.0265468347904482,0.0235676679850121,0.120390695127289,0.000164916509126,0.0436474981809367,0.601946921029621,0.563643076250108,0.627196545252805,0.0007140714071407,153000000.0,0.416034875667015,0.0304608911905242,0.277758079367236,0.281940088674473,0.0,0.005914960789147,0.0088523895678771,1.0,0.838766296182561,0.782712730138,0.0004250230366378,0.190383886056213,0.190383886056213,0.190383886056213,0.0108064516129032,0.160093507276978,0.846207334401548,0.622228288742216,0.302759307281252,0.0004588456078195,0.341431944826343,0.601947275112066,0.847661605535566,0.0907906522270173,0.998644168851472,0.362339160127541,0.0907469832429528,0.161105671461927,0.201853077432164,0.796562599129589,0.0005567059378897,0.0018220517154161,0.116933898730154,0.0019339053534243,0.511938508504143,0.494887306600996,0.446643591868571,0.601947275112066,0.0219988630958449,0.688044542839659,0.0,0.926990007273816,0.0030098159323623,0.028074556056578,0.0,6270000000.0,0.263742608263204,0.0089955022488755,0.0154178633862009,0.0098742465278727,0.0087307738239164,0.0019712697766699,0.874402944333791,0.742548398461072,0.595327511308582
,0.0005681068852525,0.689149180702873,0.80932767651896,0.0177207250683429,0.0111238723064509,0.373542496583408,0.605097450379095,0.322840772441112,0.313419598791024,0.457145966742015,0.671564091796806,0.634688229909116,0.386023248016095,0.0001292515982207,0.465973847328116,0.0055728112126202,0.100335429466495,0.0053658477137564,0.217564295830594,0.781586956991611,0.0002165893864744,0.459619118231114,0.329927659615058,0.91988636049695,0.0952707046401494,0.0322342032938938,0.329927659615058,0.91988636049695,0.0090346051962396,0.097197448378027,0.0270534083605111,0.0391449440443035,0.112116071219837,0.0001202831419772,0.325313394367256,0.622592282576211,0.566160242516273,0.632316338132354,0.0003490349034903,0.0014280798249618,0.396874158486542,0.000243159769142,0.276990097497624,0.278029347128134,0.0,0.0018246114382437,0.0053253714023932,1.0,0.840239861319772,0.798834760045253,0.0004475318893297,0.174876743500063,0.174876743500063,0.174876743500063,0.0225806451612903,0.171631098710505,0.902802551621973,0.623976803950959,0.303391833332165,0.0003679553236093,0.353341678053024,0.62259473327664,0.847965938770271,0.102597508346226,0.99906591622595,0.3984079962009,0.102561597212044,0.172629359041952,0.215940247707289,0.797429578823838,0.0002304337545973,0.0090786987580096,0.474841199564477,0.0050212916741007,0.538050588748365,0.558059853311205,0.51976795203042,0.62259473327664,0.0220609375380508,0.689149180702873,5010000000.0,0.937486817110979,0.0150339549586339,0.0184480707371884,0.55876100819921,7380000000.0,0.263509491728248,0.088455772113943,0.0003175811929788,0.0044820762545709,0.0411869183999518,0.0022419207313842,0.792863313299153,0.734524722761148,0.593967323655881
,0.0009820133302222,0.691632336447002,0.809691317711735,0.0495537121906185,0.0064359119961403,0.375573439383739,0.557231969818137,0.316191554077951,0.317077084549142,0.461938769499921,0.671616025803452,0.657344247289207,0.374771804329198,0.0001586691238455,0.460023653154173,0.0036950825323848,0.0404301948315095,0.0068581212830262,0.217589014361473,0.781640571162145,0.0003734186188252,0.24980172240321,0.329026817312611,0.390752921713246,0.0577102192984375,0.0356233880735899,0.329026817312611,0.390752921713246,0.0081541087235297,0.137588052120809,0.026877043533796,0.0267591714277105,0.124423493371709,2950000000.0,0.54949256316247,0.609115795196796,0.565537140306676,0.631638950151368,0.0006800680068006,2560000000.0,0.397391291533085,0.0090988526140578,0.277771525623621,0.280538396756226,0.0,0.0302019716852647,0.0051188926755836,1.0,0.841547878855376,0.813366890781287,0.0004735593099035,0.181534701445367,0.181534701445367,0.181534701445367,0.0148387096774194,0.178561194480054,0.862411947879191,0.62356257831465,0.304212401136082,0.0002716301241855,0.339005612977176,0.609118032834143,0.848080107848075,0.0948619819232961,0.998950484547292,0.39158996856697,0.0948507499145048,0.179558635233863,0.216791150609814,0.797761042578013,0.0002274745207047,0.0047664394024267,0.148973101792059,0.0043138566190094,0.564816833842128,0.525724075164623,0.470530882854775,0.609384684126321,0.0222589657547724,0.691632336447002,0.0,0.937340774028707,0.0070027375712751,0.0100230600884215,0.0,7950000000.0,0.264640106922784,0.0299850074962519,0.0242355631838469,0.0079409806764606,0.0109118820102226,0.0025025494209591,0.76889983227033,0.733334249395431,0.593984495643069
,0.0006391202459091,0.678504129205813,0.807366123275015,0.299116250765209,0.0098797269199076,0.390561707781329,0.547029211232052,0.313079153993068,0.309981306776115,0.457396002230216,0.671345490942764,0.627860114078882,0.366212138146865,2530000000.0,0.460454778021019,3370000000.0,0.0012970030373903,0.0053658477137564,0.2173633619493,0.779408705874625,0.005714266162657,0.756233771622231,0.343770695587481,0.949823567554096,0.204257536100231,0.0422337623254336,0.343770695587481,0.949823567554096,0.0068392922330975,0.206125102034646,0.0266074959222113,0.01661275493234,0.110933233663468,2120000000.0,0.181441923332506,0.616750163426811,0.564098447135171,0.627895508280708,0.0006790679067906,76400000.0,0.425838967984641,0.0174681613662996,0.280729999643996,0.289851611756773,0.0,0.0,0.0051964508128323,1.0,0.837361039322417,0.778221837255063,0.0003954271394177,0.175972356832835,0.175972356832835,0.175972356832835,0.0106451612903226,0.15380438880929,0.793874897965353,0.62112202725528,0.301694381877996,0.0010831670384187,0.337995681177322,0.616750025223771,0.847694579870969,0.0879407214396222,0.998257778928114,0.30544311526198,0.0878971452765971,0.156812532951721,0.193060414106079,0.795490460525724,0.0003042358946305,0.0002093280528443,0.0343489107896051,0.000183409088357,0.504415612734409,0.486749826007816,0.439233656705504,0.616750025223771,0.0220113475177753,0.678504129205813,0.0,0.919510055980427,0.0022233313671219,0.0369402053376026,0.0,6230000000.0,0.263599630121765,0.0059970014992503,0.0130858494650944,0.0207835198205346,0.0139407047671967,0.0020128866794143,0.776887749300521,0.735473419894648,0.594412268415704
,0.0006208596674545,0.688656098568183,0.809270910475262,0.0052879891763199,0.0101785950635522,0.382237750037465,0.469170924935357,0.295006012591073,0.317125350663075,0.460614429241321,0.671579748874682,0.652841998847565,0.335130956372713,3710000000.0,0.455702339313723,0.0011160615081699,0.0381916690789086,0.005549259042605,0.217520884926989,0.781535588440785,0.0002218213761103,0.625051470675355,0.339442081845069,0.9149626933362,0.181505958984919,0.0453537157214047,0.339442081845069,0.9149626933362,0.0063513062361739,0.189739093630015,0.0264780915928774,0.0183873820609057,0.113648349583528,0.0004206127480461,0.136910722671915,0.597630934205826,0.563037242505035,0.628886248133587,0.0002720272027202,9840000000.0,0.414401753429356,0.0046755801333986,0.279162054052006,0.286550666012996,0.0,0.0016665215094675,0.005535187159131,1.0,0.839200698155598,0.789399544942989,0.0004386481292872,0.173528296321268,0.173528296321268,0.173528296321268,0.0419354838709677,0.163004298318377,0.810260906369985,0.623398670224034,0.303491413283627,9890000000.0,0.325015511777913,0.597630406895458,0.847841382129797,0.0913606383844964,0.998937658805219,0.390606273037697,0.0914309443548781,0.163817127363109,0.209794837855725,0.797333017179257,0.0001708203810097,0.0046781400977604,0.472804178091431,0.0046089331455157,0.520715220235499,0.510894587504684,0.45610100911617,0.597817783479151,0.0220583616383361,0.688656098568183,340000000.0,0.929417373958784,0.0359211700470378,0.0173259110203722,0.0,0.0001128208285983,0.26360740067293,0.137931034482759,0.0014798973299666,0.0162312258911717,0.0154285285439608,0.0021575160318611,0.76125229511005,0.733145847800641,0.59392464637112
,0.0005173830562121,0.690004031449228,0.809322859217087,0.0015038027088051,0.0122313922558994,0.376980336984408,0.553792659545734,0.314493881304379,0.312389553692411,0.458315454449432,0.671570012062704,0.635408158817358,0.370142692150069,1350000000.0,0.46082047926994,0.0008766674247905,0.034261239872139,0.0053658477137564,0.217612043842517,0.781581763996035,0.0001134653921158,0.841742256532018,0.34316520915264,0.986891650510453,0.207357989455048,0.0385277268662496,0.34316520915264,0.986891650510453,0.0075213493873654,0.201408833932944,0.0270955994218094,0.0170934964673848,0.11146058711157,0.0012837766788387,0.112053448179899,0.602451198276825,0.566285371192225,0.631653333515979,0.0004480448044804,0.0005348134104988,0.425467864736215,0.0014480827218263,0.277152253680998,0.288788779556275,0.0,0.0002150144650559,0.0055485630874267,1.0,0.841090998380592,0.803251700643254,0.0004628289255825,0.176941553242594,0.176941553242594,0.176941553242594,0.105,0.177965462634794,0.798591166067056,0.623815401733006,0.303527909819236,0.0001319412395468,0.338980512637559,0.602451750529699,0.84814132741334,0.104307466818663,0.998978909164859,0.392845028380181,0.104336639145374,0.178956089478045,0.222747470927484,0.79740343247595,0.0001152692878832,0.0070984700665574,0.815083880575128,0.0068017322801243,0.546391190580026,0.529471599122009,0.481207039438405,0.602451750529699,0.0221221744177728,0.690004031449228,0.0,0.936476736414483,0.106719905621852,0.0148965233611915,0.271586192934508,5980000000.0,0.264138906372629,0.268365817091454,0.0003993425025616,0.01931806782845,0.0425707200347614,0.002259252059693,0.797542258889382,0.737947286813424,0.593932390861842
,0.000935347407505,0.688341794413863,0.809177558976795,0.0077711887626259,0.0067638130451675,0.385562636020605,0.544468661727904,0.31003749027375,0.32125543616503,0.461731556468364,0.67158156592454,0.663279583241071,0.365290041354644,8910000000.0,0.46008236665744,0.0048037951418951,0.151173266032898,0.0053658477137564,0.217472834943485,0.781424430265227,0.000143119577492,0.689709672416408,0.341711698571338,0.748619456880216,0.166878716079668,0.03778749947492,0.341711698571338,0.748619456880216,0.0076736110027737,0.212957644284548,0.0267488317082586,0.0159530187971667,0.129703448873692,0.0006468055747832,0.232405416200734,0.603668530918802,0.564948161029581,0.630436911823126,0.0001900190019001,0.0001070008967057,0.414192756654069,0.0045676385753989,0.277485420785732,0.29160091121559,0.0,0.0082088993223222,0.0052826018021463,1.0,0.833672420528459,0.756953010518273,0.0004252725804592,0.177362942985968,0.177362942985968,0.177362942985968,0.0764516129032258,0.119297187240781,0.787042355715452,0.623735163920854,0.303129348314476,0.0001216495915892,0.337703899046371,0.6036696983237,0.848004583326746,0.113508671932253,0.999008720349137,0.395909183419642,0.113472405426091,0.11290201099646,0.163656991585516,0.797210862548649,0.000119205242271,0.0060417470754937,0.558547229711467,0.0048079382447875,0.456443523767989,0.454788800256973,0.39199532004095,0.6036696983237,0.0221613186115976,0.688341794413863,8200000000.0,0.91975923291898,0.0815070254246261,0.0247609535420002,0.0,9500000000.0,0.26233924672277,0.214392803598201,0.0065242718816349,0.0231955425455275,0.0648667891950858,0.0021272596446155,0.792009139158818,0.737960919792971,0.593938171227807
,0.0027147393302425,0.689099177113464,0.809175866411272,0.0179945138695616,0.0023286097934821,0.392590413860514,0.543739915343004,0.313185258541416,0.309716168415727,0.457681019495935,0.671566921816088,0.629328600872714,0.369136768376737,423000000.0,0.460246764466588,0.0002211740076755,0.0082664170023762,0.0168957784927367,0.217575505281166,0.781428500450948,788000000.0,0.469679801466946,0.34619823102173,0.86521574848973,0.198285095189837,0.0658158530780964,0.34619823102173,0.86521574848973,0.0042920302900771,0.219608791607461,0.0264718727329476,0.0153485951260125,0.113571113350474,0.0003843008561285,0.282042669898768,0.599110128995664,0.562976864746142,0.62927528390022,0.0008420842084208,0.0001284010760468,0.407168589392342,0.0041391278877857,0.276486186212684,0.293599485101659,0.0,0.0015541133461602,0.0050030143113255,1.0,0.831976032408709,0.750430839246873,0.0004179859008739,0.156209177868611,0.156209177868611,0.156209177868611,0.0919354838709677,0.138624538119297,0.780391208392539,0.623182971273566,0.303257690436385,8480000000.0,0.337687537935178,0.599115005981637,0.848455060039407,0.0985261786499471,0.998972554067436,0.394100088193392,0.0985473968765776,0.139639978910899,0.177838706627588,0.797240882429557,5430000000.0,0.0028266698933731,0.316573275042899,0.0019339053534243,0.470235499345835,0.463782857754698,0.41612635889436,0.599115005981637,0.0221487393712728,0.689099177113464,50900000.0,0.908947697741883,0.060529062117156,0.0544453094017596,0.0,654000000.0,0.263455097870092,0.214392803598201,0.0030106087444667,0.0259513583016442,0.0530895531056673,0.0020835037574352,0.703730256210006,0.724531115070391,0.593891386167004
,0.0011889665527071,0.68958472841328,0.80956697924446,0.008891375512022,0.0053164373209459,0.371073156438514,0.676014612770406,0.335997736436302,0.320309630488384,0.474132830583529,0.671595701826294,0.688537582735326,0.396361909019783,8890000000.0,0.478619058403161,0.0101573965004556,0.13389339496297,0.0053658477137564,0.217610019637411,0.781819378631413,0.000124964939538,0.540418420831235,0.328657222095489,0.848229700499716,0.0696239226545128,0.0200027968702817,0.328657222095489,0.848229700499716,0.014660172667168,0.0761556368473562,0.0268013428764588,0.0505257533982446,0.110933233663468,0.0003147030632863,0.275409849007905,0.614246425493798,0.565206501933492,0.630654374597608,0.0001910191019101,9820000000.0,0.398911877045589,0.005267372334239,0.277092096268271,0.277083707228444,0.0,0.0,0.0054809048056317,1.0,0.844401049487928,0.865644850090012,0.0005351217706471,0.194639922464287,0.194639922464287,0.194639922464287,0.0364516129032258,0.215798205263555,0.923844363152644,0.624315145105041,0.303624831082673,9270000000.0,0.384664821765919,0.614249268510645,0.848087048575113,0.137610943734224,0.999207230483207,0.409364329164876,0.137606461804029,0.216690517436168,0.256310863193722,0.797732129420825,0.000116954684986,0.0127562029127633,0.486141465054111,0.0103220638637932,0.647732228521587,0.628299159483912,0.594257300248623,0.614249268510645,0.0221417860223495,0.68958472841328,2330000000.0,0.954589686327867,0.036919400456766,0.0212152813477667,0.217329689239802,6040000000.0,0.264560847300899,0.158920539730135,0.0011488950594753,0.0031780337227222,0.017950489029933,0.0028930087512567,0.837870482482751,0.736786939720893,0.593970617010938
,0.0010205634402929,0.689480162338254,0.80922195627244,0.0034299750332962,0.0062027948440975,0.381058997993661,0.451014773938394,0.299780717266747,0.314460306504154,0.459215132882915,0.671572109908618,0.642501061477043,0.337384970753698,238000000.0,0.454234501732048,0.0001299008604329,0.0042048319372207,0.0056114117188261,0.217603094201253,0.781476219869748,0.0001194348902897,0.609889680881994,0.33820532213787,0.886254520876359,0.171664967293238,0.0439461340828879,0.33820532213787,0.886254520876359,0.0065628500379094,0.185083290503976,0.0265315499480261,0.0189477086579934,0.111932118802781,0.0012285523432139,0.0748054542115846,0.604012274291398,0.563517404517673,0.629581444089807,0.0005870587058705,0.0002059767261585,0.408595394300551,0.0034030232774977,0.278029061228855,0.285787623815183,0.0,0.0006552277078535,0.0061972817054759,1.0,0.836765895748373,0.7693180305172,0.0003994697493247,0.15861109940584,0.15861109940584,0.15861109940584,0.0585483870967742,0.155697157077144,0.814916709496024,0.623704711486402,0.303504465024838,0.0002405239073247,0.321583445452493,0.604015624324363,0.8480783550204,0.0828108460223109,0.998895484067771,0.384263132900658,0.0828000065139153,0.156661896512766,0.19835492105512,0.797289993294638,0.0001041174798327,0.0053829057872446,0.512938909798184,0.0045559067084057,0.492749672917575,0.482092189089352,0.43274996343782,0.604015624324363,0.0221758732351393,0.689480162338254,0.0,0.920323043583815,0.0408820726893235,0.035353906261475,0.0,6840000000.0,0.264182421459154,0.19640179910045,0.0007143630034005,0.0151797846050028,0.0585402234710428,0.0021522433535166,0.765877741164371,0.733601930004281,0.593922931784156
,0.0011869375995455,0.689526703474848,0.809133031483802,0.0055816825792061,0.0053300998646554,0.383531693220275,0.642802305057236,0.327332531654524,0.313099434366365,0.458633157536058,0.671570854341443,0.637887491878976,0.419246674863083,3100000000.0,0.465462201085361,0.002141833413011,0.083714003361512,0.0055047772253095,0.21760712601962,0.781367166962667,4840000000.0,0.438156560184606,0.343256527937899,0.984534652049657,0.207379150224434,0.0737369604940085,0.343256527937899,0.984534652049657,0.0038003001550697,0.201922786226079,0.0266315412996933,0.0170408072866925,0.110933233663468,0.002258145778629,0.0338960873002258,0.598412182083029,0.564261908104056,0.630023561321078,0.0008250825082508,0.0001018419249002,0.406855094229411,0.0045211960475501,0.276563930171949,0.288897942959381,0.0,0.0,0.0074066769686342,1.0,0.827981411465229,0.712524815104505,0.0003345384469919,0.147949938898487,0.147949938898487,0.147949938898487,0.0798387096774194,0.135427192519418,0.798077213773922,0.623522311638205,0.303388207848495,0.0001765769261946,0.352707147952216,0.598415947188631,0.848057450491676,0.0742610536601254,0.998870756961431,0.333868524004432,0.0742667774032277,0.136476613692852,0.170558759572658,0.797193846671452,2840000000.0,0.0021870354807655,0.25895653505763,0.0018740166715118,0.433329699084169,0.418705498153006,0.3742017257349,0.598488015105435,0.0220923382296657,0.689526703474848,2070000000.0,0.900228780176942,0.049987144002299,0.19408369196422,0.0,3430000000.0,0.264752779914679,0.226386806596702,0.0043715970176028,0.0194685342744326,0.0973715975260067,0.0020835923416194,0.686984410174108,0.723732214591218,0.593891766251841
